Place_Name,Category,City,Price,Rating,Type,is_holiday,holiday_type,Low_Days,Medium_Days,High_Days,Weather_Suitability,Ideal_Duration,Meal_Type,Latitude,Longitude,Open_Hour,Close_Hour,Time_Slot
Rocket Chicken Ambarawa,Restaurant,Semarang,100000,4.2,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Lunch,-7.252269800000001,110.4156983,07:00:00,16:00:00,Morning
Sate Sapi Pak kempleng 8 Ambarawa,Restaurant,Semarang,100000,4.2,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Dinner,-7.2674777,110.3828122,08:00:00,20:00:00,Morning
Warung Makan Saminah,Restaurant,Semarang,75000,4.3,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Breakfast,-7.249195900000001,110.4214939,09:00:00,20:00:00,Morning
"Mendoan Purwokerto ""Mendoanku Mas Sersan""",Restaurant,Semarang,100000,4.6,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Dinner,-7.2420013,110.4260376,10:00:00,17:00:00,Morning
E Fin Net,Restaurant,Semarang,75000,4.5,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Breakfast,-7.2995282,110.3994145,08:00:00,18:00:00,Morning
RM Miroso Bawen,Restaurant,Semarang,50000,4.1,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Dinner,-7.250191700000001,110.4372177,09:00:00,20:00:00,Morning
Sop Ayam Pak Marno,Restaurant,Semarang,75000,4.5,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Dinner,-7.2451662,110.4350008,10:00:00,17:00:00,Morning
@Home Steak,Restaurant,Semarang,75000,4.1,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Breakfast,-7.2644211,110.4044193,08:00:00,18:00:00,Morning
Warung CITA RASA,Restaurant,Semarang,75000,5.0,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Breakfast,-7.264343299999998,110.4045802,09:00:00,18:00:00,Morning
"IMUNE Bubur Bayi Organik ""Bidan Gita"" dari NAYZ",Restaurant,Semarang,75000,5.0,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Dinner,-7.264342999999999,110.4045796,07:00:00,20:00:00,Morning
Garasi Odeng,Restaurant,Semarang,75000,5.0,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Breakfast,-7.264494899999998,110.4049038,10:00:00,18:00:00,Morning
Sarasa molen,Restaurant,Semarang,75000,0.0,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Breakfast,-7.264549700000002,110.4049485,08:00:00,18:00:00,Morning
Nasi Goreng Pak Gatot,Restaurant,Semarang,75000,5.0,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Lunch,-7.264566899999997,110.4049724,09:00:00,17:00:00,Morning
Gudeg Bu Katiyem,Restaurant,Semarang,75000,0.0,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Breakfast,-7.2641691,110.4045051,07:00:00,18:00:00,Morning
Fast Food Restaurant,Restaurant,Semarang,75000,0.0,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Breakfast,-7.766615700000001,110.1159623,10:00:00,18:00:00,Morning
Kingkong's Corner,Restaurant,Semarang,75000,5.0,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Dinner,-7.264041399999998,110.4044158,07:00:00,19:00:00,Morning
FORWARD I,Restaurant,Semarang,75000,5.0,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Lunch,-7.374941399999999,110.4377282,07:00:00,16:00:00,Morning
Bakso Jamur Sopo Nyono,Restaurant,Semarang,75000,5.0,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Breakfast,-7.390337000000001,110.4507236,10:00:00,20:00:00,Morning
Warung teras mba'ayu,Restaurant,Semarang,75000,0.0,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Breakfast,-7.390183999999999,110.448853,07:00:00,20:00:00,Morning
Warung Ndeso Seblak,Restaurant,Semarang,75000,4.8,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Lunch,-7.388678999999999,110.450787,10:00:00,18:00:00,Morning
Pawon mamakalgha (seblak endul),Restaurant,Semarang,75000,3.0,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Dinner,-7.387311500000002,110.457225,09:00:00,18:00:00,Morning
"Pondok dahar ""pojok ndeso""",Restaurant,Semarang,75000,4.0,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Dinner,-7.385008599999998,110.4558788,07:00:00,20:00:00,Morning
UMKM gorengan,Restaurant,Semarang,75000,0.0,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Lunch,-7.386290199999999,110.4591279,08:00:00,19:00:00,Morning
ANGKRINGAN BEST,Restaurant,Semarang,75000,4.8,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Breakfast,-7.3859662,110.4602679,07:00:00,20:00:00,Morning
Mie Ayam Bakso Lestari,Restaurant,Semarang,75000,4.0,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Dinner,-7.3829597,110.4537594,09:00:00,20:00:00,Morning
Bakso Bakar Dhias,Restaurant,Semarang,75000,5.0,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Dinner,-7.3924129,110.4646416,08:00:00,17:00:00,Morning
Omah Pereng,Restaurant,Semarang,75000,4.4,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Lunch,-7.381836300000001,110.4531892,08:00:00,19:00:00,Morning
Warung Makan Soponyono I,Restaurant,Semarang,75000,3.0,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Dinner,-7.392476,110.438125,07:00:00,19:00:00,Morning
Rm Rahmad Bundo,Restaurant,Semarang,75000,3.0,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Dinner,-7.3924732,110.4381254,07:00:00,16:00:00,Morning
Mie ayam bakso NB,Restaurant,Semarang,75000,0.0,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Dinner,-7.380789999999999,110.4521567,10:00:00,16:00:00,Morning
Warung Makan Lesehan,Restaurant,Semarang,75000,5.0,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Lunch,-7.385514199999999,110.4629828,10:00:00,18:00:00,Morning
ramen,Restaurant,Semarang,75000,0.0,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Lunch,-7.380741999999999,110.4493345,07:00:00,16:00:00,Morning
Wm.aqillah2,Restaurant,Semarang,75000,5.0,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Breakfast,-7.380089599999999,110.4517849,09:00:00,19:00:00,Morning
AYAM GEPREK MAK MI,Restaurant,Semarang,75000,0.0,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Dinner,-7.3800741,110.4517717,09:00:00,16:00:00,Morning
Ayam Goreng Semarang,Restaurant,Semarang,75000,5.0,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Dinner,-6.9888925,110.4319576,07:00:00,16:00:00,Morning
Soto Mbak Lin,Restaurant,Semarang,50000,4.5,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Dinner,-6.9890892,110.4259301,10:00:00,17:00:00,Morning
RM. Simpang Raya (Since1978),Restaurant,Semarang,75000,4.4,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Lunch,-6.9716394,110.4224022,10:00:00,16:00:00,Morning
Restoran Kampung Laut,Restaurant,Semarang,150000,4.4,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Lunch,-6.962044,110.3860703,08:00:00,16:00:00,Morning
KFC Citraland Semarang,Restaurant,Semarang,100000,4.4,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Dinner,-6.98863,110.423835,08:00:00,20:00:00,Morning
RV cafe 24 hours & Swingle Bar,Restaurant,Semarang,100000,4.4,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Breakfast,-6.988922999999999,110.4256999,08:00:00,17:00:00,Morning
HokBen Paragon City Mall Semarang,Restaurant,Semarang,100000,4.4,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Lunch,-6.9785355,110.4157739,10:00:00,19:00:00,Morning
Shabu Zen,Restaurant,Semarang,150000,4.4,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Breakfast,-6.9891955,110.4186309,07:00:00,17:00:00,Morning
Ben Tuman Steak & Bakery,Restaurant,Semarang,100000,4.3,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Dinner,-6.974852299999999,110.4145716,07:00:00,18:00:00,Morning
Palace Fine Cuisine & Ballroom,Restaurant,Semarang,150000,4.4,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Dinner,-6.9808175,110.4171161,10:00:00,20:00:00,Morning
Ayam Bakar Primarasa,Restaurant,Semarang,100000,4.5,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Dinner,-6.9833541,110.421587,10:00:00,17:00:00,Morning
Super Penyet,Restaurant,Semarang,100000,4.4,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Lunch,-6.980135799999999,110.4208576,07:00:00,19:00:00,Morning
McDonald's,Restaurant,Semarang,100000,4.4,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Breakfast,-6.115794800000001,106.7748524,07:00:00,19:00:00,Morning
Bandeng Presto,Restaurant,Semarang,100000,4.5,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Breakfast,-6.986663999999999,110.4135658,08:00:00,18:00:00,Morning
Nasi Pindang Kudus & Soto Sapi Gajahmada - Semarang,Restaurant,Semarang,100000,4.3,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Breakfast,-6.980010099999999,110.4173189,09:00:00,17:00:00,Morning
Lumpia Amoy Jagalan,Restaurant,Semarang,75000,4.6,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Breakfast,-6.978483000000001,110.4298675,09:00:00,20:00:00,Morning
Ayam Goreng Semarang,Restaurant,Semarang,75000,5.0,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Lunch,-6.9888925,110.4319576,08:00:00,20:00:00,Morning
Soto Mbak Lin,Restaurant,Semarang,50000,4.5,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Breakfast,-6.9890892,110.4259301,09:00:00,17:00:00,Morning
Restoran Kampung Laut,Restaurant,Semarang,150000,4.4,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Breakfast,-6.962044,110.3860703,10:00:00,19:00:00,Morning
RM. Simpang Raya (Since1978),Restaurant,Semarang,75000,4.4,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Breakfast,-6.9716394,110.4224022,09:00:00,20:00:00,Morning
KFC Citraland Semarang,Restaurant,Semarang,100000,4.4,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Lunch,-6.98863,110.423835,07:00:00,19:00:00,Morning
RV cafe 24 hours & Swingle Bar,Restaurant,Semarang,100000,4.4,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Lunch,-6.988922999999999,110.4256999,10:00:00,17:00:00,Morning
HokBen Paragon City Mall Semarang,Restaurant,Semarang,100000,4.4,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Breakfast,-6.9785355,110.4157739,07:00:00,16:00:00,Morning
Valle Pizza E Resto,Restaurant,Semarang,100000,4.3,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Lunch,-7.001459000000001,110.4183664,07:00:00,19:00:00,Morning
Shabu Zen,Restaurant,Semarang,150000,4.4,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Breakfast,-6.9891955,110.4186309,08:00:00,20:00:00,Morning
Ben Tuman Steak & Bakery,Restaurant,Semarang,100000,4.3,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Breakfast,-6.974852299999999,110.4145716,09:00:00,18:00:00,Morning
Palace Fine Cuisine & Ballroom,Restaurant,Semarang,150000,4.4,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Lunch,-6.9808175,110.4171161,09:00:00,18:00:00,Morning
Ayam Bakar Primarasa,Restaurant,Semarang,100000,4.5,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Lunch,-6.9833541,110.421587,09:00:00,18:00:00,Morning
Bandeng Presto,Restaurant,Semarang,100000,4.5,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Dinner,-6.986663999999999,110.4135658,09:00:00,16:00:00,Morning
McDonald's,Restaurant,Semarang,100000,4.4,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Breakfast,-6.115794800000001,106.7748524,10:00:00,19:00:00,Morning
Super Penyet,Restaurant,Semarang,100000,4.4,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Dinner,-6.980135799999999,110.4208576,07:00:00,17:00:00,Morning
Posin Bakery & Cafe,Restaurant,Semarang,100000,4.6,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Lunch,-6.9936995,110.4177482,09:00:00,19:00:00,Morning
Bakso Pak Brengos Bandungan PJKA,Restaurant,Semarang,75000,4.2,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Lunch,-7.22202,110.3673393,09:00:00,17:00:00,Morning
"Rumah makan ""Anggara""",Restaurant,Semarang,75000,4.6,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Breakfast,-7.225008799999999,110.3627839,10:00:00,16:00:00,Morning
RM MATAHARI,Restaurant,Semarang,100000,4.0,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Lunch,-7.226495799999999,110.3614599,10:00:00,18:00:00,Morning
kepiting nampol,Restaurant,Semarang,50000,4.4,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Dinner,-7.205691799999999,110.3782127,09:00:00,18:00:00,Morning
Warung Makan MBOK NAH Jimbaran,Restaurant,Semarang,50000,4.5,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Lunch,-7.208507399999999,110.388258,09:00:00,20:00:00,Morning
Pemancingan dan Lesehan Andheng-Andheng,Restaurant,Semarang,100000,3.9,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Dinner,-7.2118126,110.3930755,10:00:00,20:00:00,Morning
Joglo Agung Resto & Gallery,Restaurant,Semarang,100000,4.4,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Lunch,-7.197196999999998,110.399994,08:00:00,18:00:00,Morning
Warung Makan Sederhana Sumowono,Restaurant,Semarang,75000,4.4,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Lunch,-7.2231027,110.3218682,10:00:00,19:00:00,Morning
Sky Garden Cafe & Resto,Restaurant,Semarang,100000,4.4,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Lunch,-7.215965299999999,110.3644773,08:00:00,17:00:00,Morning
Pandan Resto Susan Spa Resort,Restaurant,Semarang,75000,3.9,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Dinner,-7.2157488,110.3641962,09:00:00,19:00:00,Morning
Villa Nick Bandungan (Nick’s Villa),Restaurant,Semarang,75000,5.0,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Dinner,-7.217090999999998,110.365706,10:00:00,16:00:00,Morning
WARUNG POJOK MBAH JUMINI 2,Restaurant,Semarang,75000,0.0,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Breakfast,-7.215900599999999,110.3680128,10:00:00,20:00:00,Morning
Oo'baksoO Griya Persada Bandungan,Restaurant,Semarang,75000,4.8,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Breakfast,-7.218933300000001,110.364851,09:00:00,16:00:00,Morning
Rama Shinta Resto Bandungan,Restaurant,Semarang,75000,4.4,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Lunch,-7.218999499999998,110.3649298,08:00:00,19:00:00,Morning
Kahyangan Terrace Bandungan,Restaurant,Semarang,75000,4.6,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Lunch,-7.219134299999998,110.3653206,10:00:00,20:00:00,Morning
Restaurant Hotel Citra Dewi 3,Restaurant,Semarang,75000,5.0,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Dinner,-7.2189977,110.3636981,08:00:00,19:00:00,Morning
"HUGO CHICKEN, BITES, COFFEE",Restaurant,Semarang,75000,4.7,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Lunch,-7.219736099999998,110.3648417,10:00:00,20:00:00,Morning
DIDIKOKO,Restaurant,Semarang,75000,5.0,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Lunch,-7.214970699999999,110.360902,08:00:00,18:00:00,Morning
RM. Sederhana Prasmanan,Restaurant,Semarang,75000,4.7,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Breakfast,-7.277413899999998,110.4573996,08:00:00,20:00:00,Morning
Rumah Makan Cikal Gading Tuntang,Restaurant,Semarang,100000,4.3,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Breakfast,-7.269350799999998,110.4546979,09:00:00,20:00:00,Morning
Sop Ayam Pak MAN Klaten,Restaurant,Semarang,75000,4.2,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Dinner,-7.2688862,110.4551555,10:00:00,20:00:00,Morning
RM Miroso Bawen,Restaurant,Semarang,50000,4.1,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Dinner,-7.250191700000001,110.4372177,07:00:00,17:00:00,Morning
Sop Ayam Pak Marno,Restaurant,Semarang,75000,4.5,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Dinner,-7.2451662,110.4350008,08:00:00,17:00:00,Morning
Warung Makan Saminah,Restaurant,Semarang,75000,4.3,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Lunch,-7.249195900000001,110.4214939,07:00:00,17:00:00,Morning
"Mendoan Purwokerto ""Mendoanku Mas Sersan""",Restaurant,Semarang,100000,4.6,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Dinner,-7.2420013,110.4260376,07:00:00,16:00:00,Morning
Soto Ayam Kp.pelangi,Restaurant,Semarang,75000,0.0,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Lunch,-7.2750162,110.4146676,09:00:00,16:00:00,Morning
Restoaran Mie Surabaya cak waji,Restaurant,Semarang,75000,4.4,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Dinner,-7.275970700000001,110.4821199,10:00:00,18:00:00,Morning
Nasi Bakar Mas Edi,Restaurant,Semarang,75000,4.7,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Dinner,-7.2938268,110.4713605,08:00:00,18:00:00,Morning
Rocket Chicken Ambarawa,Restaurant,Semarang,100000,4.2,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Dinner,-7.252269800000001,110.4156983,10:00:00,17:00:00,Morning
Sate Sapi Pak Kempleng,Restaurant,Semarang,100000,4.5,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Dinner,-7.2944054,110.4757664,10:00:00,19:00:00,Morning
"Sate Kambing Nom ""Pak Lakon""",Restaurant,Semarang,75000,4.2,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Breakfast,-7.295590199999999,110.4784888,07:00:00,19:00:00,Morning
Sate Kambing Muda & Sate Ayam Wijoyo Blotongan,Restaurant,Semarang,100000,4.4,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Lunch,-7.296314700000001,110.4793207,10:00:00,18:00:00,Morning
Cwie Mie Hot dan Bakso Malang Brigjen (Bakso Ibu Ninie),Restaurant,Semarang,100000,4.5,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Breakfast,-7.2587566,110.4059557,10:00:00,16:00:00,Morning
warung pemancingan anisya,Restaurant,Semarang,75000,2.8,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Lunch,-7.267398499999999,110.4483256,07:00:00,19:00:00,Morning
Warung kopi spot mancing rawa pening,Restaurant,Semarang,75000,4.5,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Breakfast,-7.2680128,110.4474439,09:00:00,19:00:00,Morning
Warung Apung Rapening,Restaurant,Semarang,75000,3.5,Food,No,-,"Monday, Tuesday","Wednesday, Thursday, Friday","Saturday, Sunday","Sunny, Cloudy, Rainy",0,Dinner,-7.268047599999999,110.447438,08:00:00,18:00:00,Morning
